"kb_type_name","kb_title","kb_content"
"图文知识","你叫什么名字","<p>我叫Amis哦，昵称阿米~&nbsp;</p>"
"图文知识","请自我介绍一下吧","<p><br></p>
<figure><img src=""http://cdn.amisbook.com/ibar/image/2017110713/12cc2b3d0c1fb56233754ff54f944cf9.png"" height=""auto"" width=""auto""/></figure>
<p>我叫Amis，昵称阿米~虽然我还不到一岁，不过我已经学了很多知识了哦，不信你就考考我吧~</p>"
"图文知识","暂时进出境货物管理（延期或补税申请等）是什么事项类型","行政检查"
"图文知识","暂时进出境货物管理（延期或补税申请等）的设定依据是什么","《中华人民共和国海关法》第三十一条<br>《中华人民共和国海关暂时进出境货物管理办法》"
"图文知识","暂时进出境货物管理（延期或补税申请等）的实施机构是什么","各直属海关、隶属海关负责暂时进出境的部门"
"图文知识","暂时进出境货物管理（延期或补税申请等）的申请材料是什么","ATA单证册项下暂时进出境货物申报时，ATA单证册持证人应当向海关提交有效的ATA单证册。非ATA单证册项下暂时进出境货物申报时，货物收发货人应当填制海关进出口报关单，并向海关提交货物清单和其他相关单证。"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理形式是什么","窗口办理"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理流程是什么","（一）ATA单证册项下暂时进出境货物申报时，ATA单证册持证人应当向海关提交有效的ATA单证册<br>（二）海关就ATA单证册项下暂时进出境货物的暂时进出境申请批准同意的，应当在ATA单证册上予以签注，否则不予签注"
"图文知识","暂时进出境货物管理（延期或补税申请等）的审查标准是什么","（一）暂时进出境货物申报：是否为ATA单证册项下暂时进出境货物申报或者非ATA单证册项下暂时进出境货物申报<br>（二）暂时进出境货物延期核准：ATA单证册持证人、非ATA单证册项下暂时进出境货物收发货人是否在规定期限届满30日前向货物暂时进出境申请核准地海关提出延期申请"
"图文知识","暂时进出境货物管理（延期或补税申请等）的通办范围是什么","关区、全国"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）业务的收费标准是什么","该业务不需要收费"
"图文知识","暂时进出境货物管理（延期或补税申请等）是什么事项类型","行政检查"
"图文知识","暂时进出境货物管理（延期或补税申请等）的设定依据是什么","《中华人民共和国海关法》第三十一条<br>《中华人民共和国海关暂时进出境货物管理办法》"
"图文知识","暂时进出境货物管理（延期或补税申请等）的实施机构是什么","各直属海关、隶属海关负责暂时进出境的部门"
"图文知识","暂时进出境货物管理（延期或补税申请等）的申请材料是什么","ATA单证册项下暂时进出境货物申报时，ATA单证册持证人应当向海关提交有效的ATA单证册。非ATA单证册项下暂时进出境货物申报时，货物收发货人应当填制海关进出口报关单，并向海关提交货物清单和其他相关单证。"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理形式是什么","窗口办理"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理流程是什么","（一）ATA单证册项下暂时进出境货物申报时，ATA单证册持证人应当向海关提交有效的ATA单证册<br>（二）海关就ATA单证册项下暂时进出境货物的暂时进出境申请批准同意的，应当在ATA单证册上予以签注，否则不予签注"
"图文知识","暂时进出境货物管理（延期或补税申请等）的审查标准是什么","（一）暂时进出境货物申报：是否为ATA单证册项下暂时进出境货物申报或者非ATA单证册项下暂时进出境货物申报<br>（二）暂时进出境货物延期核准：ATA单证册持证人、非ATA单证册项下暂时进出境货物收发货人是否在规定期限届满30日前向货物暂时进出境申请核准地海关提出延期申请"
"图文知识","暂时进出境货物管理（延期或补税申请等）的通办范围是什么","关区、全国"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","暂时进出境货物管理（延期或补税申请等）业务的收费标准是什么","该业务不需要收费"
"图文知识","暂时进出境货物管理（延期或补税申请等）是什么事项类型","行政检查"
"图文知识","暂时进出境货物管理（延期或补税申请等）的设定依据是什么","《中华人民共和国海关法》第三十一条<br>《中华人民共和国海关暂时进出境货物管理办法》"
"图文知识","暂时进出境货物管理（延期或补税申请等）的实施机构是什么","各直属海关、隶属海关负责暂时进出境的部门"
"图文知识","暂时进出境货物管理（延期或补税申请等）的申请材料是什么","ATA单证册项下暂时进出境货物申报时，ATA单证册持证人应当向海关提交有效的ATA单证册。非ATA单证册项下暂时进出境货物申报时，货物收发货人应当填制海关进出口报关单，并向海关提交货物清单和其他相关单证。"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理形式是什么","窗口办理"
"图文知识","暂时进出境货物管理（延期或补税申请等）的办理流程是什么","（一）ATA单证册项下暂时进出境货物申报时，ATA单证册持证人应当向海关提交有效的ATA单证册<br>（二）海关就ATA单证册项下暂时进出境货物的暂时进出境申请批准同意的，应当在ATA单证册上予以签注，否则不予签注"
